	variance
PHYHIPL	0.008926844
GDI1	0.008921194
USP11	0.008916912
TNFRSF21	0.008913614
KALRN	0.008910215
CCDC34	0.00890817
ITPA	0.008907069
TWISTNB	0.008896848
GOPC	0.008887531
GPAT2	0.008887115
IKZF2	0.008881903
PSME4	0.008876283
PDCD2	0.0088743325
ARHGEF28	0.008873711
ZMPSTE24	0.008865057
MRPL17	0.008860201
TAF9	0.008859374
BLCAP	0.008859338
NTAN1	0.0088451225
SYT11	0.00884338
XIAP	0.008839558
PPP1R3C	0.008833455
CHD8	0.008819101
PUM3	0.008815615
C1GALT1	0.00881215
TMEM41B	0.008808482
HLTF	0.008790704
ALMS1	0.0087880995
DLD	0.008785789
MINK1	0.008784839
ANKFY1	0.008776601
NUDT9	0.008770983
FUCA2	0.008764829
MEPCE	0.008760729
PATE4	0.008760141
REEP6	0.0087578045
ACSS2	0.008755825
DYNC2LI1	0.008751734
C4BPB	0.008750582
EPN1	0.008747378
IL1A	0.00873909
HVCN1	0.008736673
ARHGEF11	0.008734002
ZNF467	0.008730573
HRG	0.008729718
GTPBP4	0.008724247
SETD7	0.008722655
FAM171A1	0.008719975
ABHD14B	0.0087172715
ZNF445	0.008709823
IQCA1	0.008708315
TP53I11	0.008705181
AIFM1	0.008693278
SLC25A23	0.008692983
PROM2	0.0086880075
IARS2	0.008680363
SLC39A5	0.0086779045
SMYD1	0.008671157
C1QL1	0.0086650215
SLC6A13	0.008664937
YTHDF3	0.00866278
GANC	0.008641748
CDKN2AIP	0.008638509
ACBD5	0.008632488
DPM2	0.008632328
SLC22A3	0.008624748
ANXA10	0.008622209
DERL2	0.008620506
TNFRSF19	0.0086172335
SETBP1	0.008612831
MRPS11	0.008611724
PURB	0.008611584
DOCK1	0.008608379
NEURL1	0.008608305
IL13	0.008607451
PTPN14	0.008606828
TARDBP	0.00860149
SURF1	0.008597408
AK7	0.008595398
NCR3	0.008588623
SMAD3	0.008585289
ZNF83	0.008584376
DUSP22	0.008581491
NUDT14	0.008580948
KCNJ8	0.008579394
IL10	0.008570111
GMPS	0.008564586
OTULINL	0.008562266
ADSS	0.008560568
CYS1	0.00855805
TK1	0.008554836
GSDMD	0.008553783
TWF1	0.008553308
CCNB1	0.008552784
COLEC11	0.0085420525
SEC22B	0.008539064
PVR	0.008535478
RBBP8	0.008532288
LRRC6	0.008524755
ATOH8	0.00852275
NGLY1	0.00851531
LRP5	0.008513174
IFT74	0.008506786
UBE2A	0.00850405
XAF1	0.00850136
LSM10	0.0084958365
PTGER2	0.008494621
ENPEP	0.008491729
HIC1	0.008489575
CREB1	0.008488466
INHBB	0.008482931
DESI2	0.008478782
SDCCAG8	0.008478629
MRPS10	0.008473528
TEAD3	0.008463093
RAPGEF2	0.00845283
LAMA5	0.008448931
WSB2	0.008448447
HTATSF1	0.0084451465
C20orf96	0.008443607
DNAH3	0.008439454
CHID1	0.008437811
TMEM184A	0.008437321
MAPK1IP1L	0.008436985
CHCHD3	0.008436099
DNAJC2	0.00843356
CUL5	0.008432857
MAVS	0.008432775
HIKESHI	0.00843213
VAV1	0.008421852
LATS2	0.008413776
DTYMK	0.008413223
RAB3D	0.008413029
TREM2	0.0084120445
EHBP1	0.008410754
SYNE3	0.008400468
TMEM38B	0.00839535
ZC3H18	0.008390492
COL5A3	0.008379663
CNOT1	0.008379226
BIRC5	0.008378355
ARFGEF2	0.008376748
C19orf12	0.008376253
GNAZ	0.008375827
GGA1	0.008375461
TNFRSF10B	0.008373478
SPEG	0.008369208
ME2	0.008368007
PSMC2	0.008367555
HERC1	0.008361282
RBM22	0.008360953
USP9Y	0.0083580455
C16orf87	0.008352135
MAP3K11	0.008347716
CFAP44	0.008342661
USP36	0.008334482
IFT81	0.008328936
PIK3C2G	0.008318381
GAN	0.008317509
PSMB10	0.008314451
RAPGEFL1	0.008313943
RP2	0.008313674
HYI	0.008312643
COA6	0.008312004
RENBP	0.008304807
GLOD4	0.00830403
SAMD4B	0.008298112
EPGN	0.008297774
PSMD6	0.00829773
HGF	0.008290212
CDX2	0.008285938
CSAD	0.008284678
INKA1	0.008280925
CHST7	0.008278277
OXSR1	0.008276925
APBB1	0.008274735
KANSL1L	0.008273549
HBS1L	0.008270164
SCAMP4	0.008267475
DBF4	0.008266073
G6PC	0.008264974
IFIT2	0.008260691
TRAPPC4	0.008259834
RTL8A	0.008258685
EFCAB2	0.008258613
CRLF3	0.0082581015
FERMT1	0.008257261
SMYD3	0.008253269
TPP2	0.008251212
TP63	0.008247268
CWH43	0.0082428325
SMAD1	0.008239788
GAPDHS	0.008239423
OTULIN	0.008236755
ACSS1	0.0082365805
TEX9	0.00823651
DHX29	0.008235781
EPB41L1	0.008235697
BST1	0.008233252
RGL1	0.008232436
SMARCE1	0.008231861
CDC34	0.0082240645
CCP110	0.008216598
EPB41L4A	0.008214859
CFAP69	0.008201046
TTC1	0.008194599
TTC6	0.008194042
CYP4X1	0.008191593
FAM13C	0.008191249
SCIMP	0.008186615
ZNF655	0.00818317
STRN4	0.008177391
DHX15	0.008176394
OSBPL6	0.008173202
TM4SF5	0.008171684
RASGRP1	0.008170444
CD300A	0.008169432
MSANTD3	0.008168941
SERTAD3	0.008165048
COQ7	0.008158343
SPATS2	0.00815344
PPP3CC	0.008151042
MCM4	0.008146664
HMCES	0.008140466
CHST2	0.008132894
ZNF800	0.008130493
TMEM131	0.008116895
CCPG1	0.008110238
BRD9	0.008107093
RALGDS	0.008105233
KIAA2026	0.008099112
SCAMP2	0.008096706
SNX18	0.008095394
APBB2	0.008093586
USP2	0.008093123
PCDH18	0.008090566
TMEM158	0.008085951
ANO7	0.0080829775
TCF15	0.008081852
VBP1	0.008074623
XPC	0.008072979
C17orf58	0.008071425
PCYT2	0.008063112
TSG101	0.008061741
ARIH2	0.008058529
RASGRP4	0.008057683
ANKRD29	0.008056448
KCNE3	0.008055636
CDK11A	0.008054969
OGDHL	0.00805231
PRKD3	0.008049467
TCN2	0.0080473125
EXOC7	0.008045291
SSSCA1	0.008041751
MYOZ2	0.008040619
NCBP2	0.008035962
TMEM156	0.008023944
TFDP1	0.008021394
CCL11	0.008016063
DSEL	0.008014931
TRAPPC10	0.008013054
GPR155	0.008010455
PLCL1	0.008007382
SHC4	0.008005202
TPRKB	0.0080031445
PPP6R2	0.008002859
GALNT18	0.0080021005
EIF4E2	0.008000975
NPW	0.007999464
CEP170	0.007998081
ANK1	0.007996097
MNX1	0.007993104
MYO5B	0.007991776
DENND4C	0.00798416
NWD1	0.007981857
HPF1	0.007972748
POGZ	0.007961771
GRB7	0.007959748
RNF19B	0.007959526
CROT	0.0079555325
STX17	0.007954639
PSMF1	0.007949899
UBE2E1	0.007949469
MARCH10	0.007945897
FGD2	0.007944602
ATG101	0.007943345
QARS	0.007942293
PLEKHA4	0.007940396
BRAF	0.007929384
SMIM15	0.007924681
HOMER3	0.0079221055
ABLIM3	0.00791816
ERF	0.0079173
NXPE4	0.007916604
STX10	0.007916589
DECR2	0.007916322
CDCA7L	0.007914042
CORO7	0.007913197
LRTOMT	0.007911233
MBD6	0.007906856
PBDC1	0.007906048
PHYKPL	0.007902132
ABCG1	0.007901048
COX11	0.007899439
WDR6	0.007896179
C19orf38	0.007890573
C16orf72	0.007889328
DAPK2	0.007884309
BTBD3	0.007880651
ZBED5	0.007880085
ARFIP2	0.007877498
SPTY2D1	0.007876644
MSH3	0.007874174
SPG21	0.007869091
SMIM10	0.007866612
IGKV2D-40	0.007861469
SLC20A2	0.007855123
PRPF38A	0.0078546135
ANAPC15	0.007849024
MAP2	0.007847777
DYRK1A	0.007847089
MEFV	0.007845006
ANKZF1	0.007843316
CEP128	0.007842393
TCEAL2	0.007840322
SMIM31	0.007839865
BSPRY	0.007839515
CCDC91	0.00783908
F2RL1	0.007838241
FBXL3	0.0078381775
FZD4	0.007838051
INTS10	0.007836389
COPS3	0.007832263
CENPU	0.007828385
SLC38A10	0.007822785
DUSP8	0.007819836
GATAD2A	0.0078167245
PPP1R3B	0.007816305
FAM173A	0.007815863
VPS41	0.007814557
PGM2	0.007803597
MAFA	0.0078024277
SLC22A7	0.0077980827
ARHGEF3	0.0077950857
MARC1	0.0077935182
RABEP2	0.0077920808
GBP5	0.007786121
CCDC65	0.0077834297
OSBPL11	0.007770405
PROC	0.0077648694
CD33	0.007760131
COMMD4	0.007746908
CCNT1	0.007746695
TIMMDC1	0.0077465638
ASCC3	0.007743405
USP28	0.0077379975
GIMAP6	0.007736358
VEZT	0.0077310824
TIE1	0.0077300654
CHCHD7	0.0077278973
LNPK	0.0077230968
SLC12A7	0.007721922
TOM1L1	0.0077150203
TRPM4	0.007714273
PRICKLE1	0.007706125
CD5L	0.007705673
KHSRP	0.007703812
NSD2	0.007703577
CAMK1	0.007702402
UBE2V2	0.0077019506
UBA7	0.0076938397
KMT5B	0.007690496
MB	0.0076898183
KCNN4	0.007688403
TMEM70	0.007684132
RUNX2	0.0076835644
PSEN1	0.0076833684
PPP1R13L	0.00767651
GNPDA1	0.0076742372
TSPAN9	0.0076718414
BPHL	0.0076713017
CCNYL1	0.007669477
PFDN4	0.00766532
TYW3	0.0076649524
ABCB9	0.007662967
NAALADL2	0.007661138
SH3GLB2	0.0076572117
MEA1	0.007653597
MTF2	0.0076519493
MTHFD1L	0.00764923
SF3A2	0.0076475726
NDUFAF4	0.0076395907
TMEM126B	0.0076327724
MIGA1	0.0076321433
ZNRD1	0.0076300944
FCHSD2	0.0076271114
ST8SIA6	0.007624659
IL20RA	0.0076202806
BCR	0.0076179206
IQCD	0.007616073
TP53I13	0.0076128887
TMEM19	0.007610252
DCTN1	0.007609139
PTPRD	0.007608056
ESF1	0.007607232
TNFSF14	0.007605833
DCTN6	0.007601218
TMEM232	0.0075964103
KHDC4	0.0075903446
TMEM120A	0.0075859847
LY6H	0.0075852466
PTGES2	0.007585001
CCDC66	0.0075805243
NXN	0.0075662294
LIN7A	0.0075660143
LIX1L	0.007563951
ANKRD36	0.007560524
CLCNKA	0.0075597144
PDE3A	0.007559004
C5orf15	0.007554246
CCDC191	0.007549987
MAPK8IP3	0.0075474693
DCDC1	0.0075433766
CRB3	0.007541289
EXT1	0.0075393124
SNTB1	0.007539001
NTPCR	0.007537959
GBP4	0.0075335084
CD8B	0.00752989
B3GNT3	0.00752861
TLN2	0.0075234165
PMPCB	0.007520218
SRD5A3	0.007514154
AL162424.1	0.0075114616
PARP9	0.00750886
TANC1	0.007508695
HSPBP1	0.0075027146
NIPAL1	0.0075023524
ZDHHC3	0.0075009367
CEBPA	0.0074944207
THRA	0.007493855
EFR3A	0.0074861553
SNX4	0.0074800453
MAP3K19	0.0074754194
GPIHBP1	0.007472853
ARHGAP1	0.0074721137
NECTIN3	0.007469794
SLC9A1	0.007468572
TTC19	0.007465565
PPM1L	0.0074652866
RRAS2	0.007464822
SBF2	0.007458619
PMF1	0.007452874
KCNJ2	0.0074527287
GPR34	0.007451927
EIF4E3	0.0074477643
PLOD1	0.0074451813
MASP1	0.007445174
TMA16	0.0074434513
PHC3	0.0074307625
SBNO1	0.0074294177
SULT1C4	0.007427821
BTBD7	0.007421877
FZD5	0.0074197813
CDK17	0.007418852
MTERF4	0.007416502
CD19	0.007415835
SLC35E3	0.007412068
EFNB1	0.0074079065
VPS13D	0.007404616
AP1B1	0.007401068
SEMA3D	0.0073959916
ITSN1	0.007392171
AGO3	0.007388214
TMEM9	0.007387146
CEACAM4	0.007381654
PLCG1	0.0073792236
RHOBTB2	0.0073787193
WAPL	0.0073753204
SNX29	0.0073721926
BROX	0.0073715383
MIB1	0.0073693097
RNF126	0.007364581
FIP1L1	0.00736431
CYP4A11	0.007360175
ISCA2	0.0073587
MTX2	0.007354135
ZNF462	0.007352417
AL031777.3	0.007350225
RNGTT	0.007348611
SIRT2	0.0073479516
SOX7	0.007344961
RAB17	0.0073422
GAPT	0.007340988
ZNF431	0.0073379884
EHD3	0.007330633
MOB4	0.0073238453
DEXI	0.0073231594
MAPKAPK5	0.0073185535
C1D	0.00731691
SBNO2	0.0073147817
PPP1R35	0.0073098675
SLC15A2	0.007308876
BMPR1A	0.007308753
PON3	0.007308154
MARVELD3	0.007307776
KRCC1	0.0073068733
C16orf54	0.0073043583
SPOPL	0.007301914
NUDCD2	0.0073017
PCCA	0.0073011755
FCRLA	0.0073009552
MUC17	0.0072929747
ZNF33B	0.0072916076
KCNK17	0.0072909077
ANLN	0.007289876
ZBED3	0.0072805225
LZTS2	0.0072729858
SAMD12	0.0072711427
PLCL2	0.007270764
TBC1D14	0.007270344
GORASP2	0.007265828
DALRD3	0.007264293
LPAR2	0.007261359
MSH6	0.0072593843
KCNK16	0.0072561717
TMEM181	0.0072555086
CASP6	0.0072522718
NCOA2	0.0072469073
AMOTL1	0.0072466973
SKI	0.0072447914
COMMD2	0.0072368
TNRC18	0.0072355377
TSN	0.007233999
PDGFC	0.0072335713
WASHC3	0.0072310595
HEY1	0.0072298613
DHFR	0.007229493
AKAP11	0.0072237677
RNF220	0.007218849
PDZRN4	0.007218254
YIPF5	0.007215504
SRSF1	0.007209852
ZNF791	0.0072097974
ZNF430	0.0072093382
LAMTOR3	0.0072092726
RNF44	0.007196134
RNPEP	0.0071833553
CERS4	0.0071831695
PDE2A	0.007181588
TSC2	0.007180028
NLRC5	0.0071759247
TCAP	0.007174945
JAM2	0.007172305
SNX14	0.0071712923
ZNF394	0.0071681575
ZC3H6	0.0071677985
NCBP3	0.0071674003
DNER	0.0071652173
AHCTF1	0.00716428
TJP3	0.0071641877
ZNF664	0.007163389
C5orf38	0.0071610394
STX12	0.007160469
TRIM63	0.0071593756
AP3D1	0.0071584503
EPB41L5	0.007157557
GLYATL1	0.0071574897
CYP2C18	0.0071574333
PDE8B	0.00715608
CAMK2G	0.0071517653
TRAFD1	0.0071512046
CHADL	0.007149135
ARMCX1	0.00714891
UTY	0.0071406434
PIAS2	0.0071378015
PLD1	0.007136629
SPX	0.0071335845
DGCR6L	0.007132496
STXBP1	0.007128006
NUP98	0.007125081
MRPL1	0.0071235294
GTF2F1	0.0071187736
UNC50	0.007117463
TRIB2	0.007115662
AKT1	0.007115465
TSPAN5	0.007114741
KLHL42	0.007111942
CACUL1	0.0071112276
SNRPA	0.0071106604
CX3CR1	0.0071057733
SLC27A3	0.007105756
DENND4A	0.0071029877
PLA2R1	0.0071026036
CPED1	0.007101738
PAK3	0.0070946924
MYO9A	0.007093858
ZYG11B	0.007085233
DNAAF3	0.007077607
SUSD1	0.0070694494
HABP2	0.007067165
RELL1	0.007066852
XPA	0.007060015
ACER3	0.007059184
TMEM87B	0.007056876
ATAD2B	0.007052397
NR1H2	0.0070522847
DAP3	0.007051377
HSD11B1	0.007048743
CHMP7	0.007041269
TERF1	0.007038875
ALKBH5	0.007036797
BMP5	0.007036223
MAPK13	0.0070311073
CWC25	0.007027766
LYPD6B	0.007027128
ITCH	0.0070247673
AGFG2	0.007023222
CASC3	0.007020974
ATP6V1H	0.0070176893
EBAG9	0.0070150946
CDYL	0.0070071984
ANAPC4	0.006999361
COPS5	0.00699783
SLIT2	0.006997338
LPXN	0.0069963792
KCNQ4	0.006994424
LYSMD2	0.0069934092
UBXN2B	0.0069910884
HIST1H2BF	0.0069899578
MAP4K3	0.0069842506
RAB20	0.0069828755
C8B	0.006981226
ING2	0.0069781854
ZBP1	0.006977984
MITD1	0.006975502
GBE1	0.0069744643
FMR1	0.0069734175
WDR63	0.0069731236
SUSD6	0.006972594
PREPL	0.0069710063
SDHAF3	0.006969481
RXYLT1	0.0069683683
UBD	0.006967603
RASA1	0.0069663683
STMN3	0.006962045
BLOC1S2	0.006960025
SMNDC1	0.006954411
BAG5	0.0069528953
SLCO4A1	0.006952083
TOGARAM1	0.006951799
C3orf52	0.0069497637
PTER	0.0069482788
ARHGAP27	0.006948261
STRN3	0.0069474126
SNAP29	0.006945857
GBA2	0.0069450242
C12orf45	0.0069420943
ASB9	0.0069382717
TGS1	0.0069359364
CEACAM8	0.0069340044
SYT4	0.0069315014
CCDC9B	0.0069311284
CDIPT	0.00692617
KIAA0930	0.006925564
UBAC2	0.0069238283
ZC3H7A	0.006920908
ADPGK	0.006919292
SPSB1	0.0069133528
SREK1IP1	0.0069100857
C15orf61	0.006909751
CYP26A1	0.0069082435
BRD1	0.0069081164
WDR11	0.0069064726
RHBDF2	0.00689477
FKBP9	0.0068926397
BTAF1	0.0068911295
ATF6B	0.0068894653
PPP2R1B	0.0068893605
MRPS18A	0.0068866666
ICE2	0.00688195
DPEP1	0.006880394
FAM84B	0.0068765064
IBTK	0.006874112
ACOT11	0.0068731275
CEACAM1	0.0068711736
EVI5	0.006870079
ARHGEF10L	0.0068699103
LCA5	0.0068694493
ZFAND2B	0.0068692705
SKA2	0.006868592
GAS2L3	0.0068678334
GAB1	0.006863414
ELL	0.0068594045
DUS1L	0.006858982
NOL8	0.006857075
DPPA4	0.0068561635
NME7	0.006855162
SNX7	0.0068495288
HACD2	0.0068459823
ATL2	0.0068447697
ENPP3	0.0068405042
VAPB	0.0068397704
SHMT2	0.006838022
NXF1	0.006836106
ZNF37A	0.006836012
CPSF6	0.006835726
SLC22A4	0.006834795
WASF3	0.006833974
PCP2	0.006832555
CDC16	0.0068324967
STX2	0.0068302886
MX1	0.006825822
NT5E	0.0068244627
SMAD4	0.0068232594
DCUN1D5	0.006820525
CMTM4	0.006817264
C19orf48	0.0068170503
ARCN1	0.006812134
GABRE	0.006812006
REV1	0.0068101245
MTHFS	0.0068076844
BTLA	0.006805694
HDHD3	0.0068051405
CFAP299	0.006800933
BEND7	0.0067934184
ZRANB1	0.006790259
STX16	0.0067850836
C17orf97	0.0067844624
MACROD1	0.006783809
PAX9	0.0067831543
NUDT21	0.0067819664
HMGXB4	0.0067818556
DOP1B	0.0067813704
OTUB1	0.0067782835
PTK6	0.006776291
BBIP1	0.006774799
MLX	0.0067735207
RNF186	0.0067731
TOR1AIP1	0.006764096
ZHX3	0.006763982
TCEA2	0.00676389
C12orf65	0.006762207
RPF2	0.006758712
PITPNA	0.0067561334
SNX22	0.006754937
PCDH1	0.0067538237
OGDH	0.006751883
SMAGP	0.006748578
RYK	0.006748072
GDE1	0.006742206
NR1H4	0.006742193
QTRT1	0.006741925
SLC35E1	0.0067415778
FAM217B	0.0067388457
ZDHHC21	0.006736136
MPHOSPH10	0.0067346063
CENPM	0.0067341174
ARSE	0.0067326906
RSRC1	0.006732406
SF3A3	0.006731375
CCDC181	0.006728696
MSX2	0.006728466
MNAT1	0.0067261406
UBXN6	0.006724203
CCDC114	0.006719017
HMMR	0.006718838
TPST1	0.00671317
ZNF131	0.006710355
NTMT1	0.0067074522
TRPM8	0.006706882
LRRC8C	0.0067042857
SAMM50	0.0067036278
FBXW2	0.006699819
CHODL	0.0066953558
FES	0.006689139
HSF1	0.0066849366
SLC50A1	0.006684316
PPIP5K2	0.0066816797
EPDR1	0.0066793044
BRI3BP	0.0066773454
TRAP1	0.0066755847
GPR89A	0.0066755116
ANKRD26	0.0066739484
TOPORS	0.0066712317
CAPN7	0.006669978
BFAR	0.0066651385
RARS	0.006657545
MTF1	0.006655412
CMA1	0.0066500776
GPD1	0.0066480604
SYMPK	0.006646805
VSTM2L	0.006644654
OSR1	0.006639736
UBA5	0.006636161
PTPRT	0.0066320994
FLII	0.006631128
DDX39B	0.00662475
TNF	0.006623098
SUPT20H	0.006618631
PEX2	0.006617307
IDH3A	0.006613675
USP7	0.0066134147
FAM126A	0.006607343
N4BP2L1	0.006606628
FAM166B	0.006605714
FOXJ3	0.0066046654
UBR4	0.006603152
FRK	0.0065968023
CYP1A2	0.0065955743
HMCN1	0.0065914774
SPRY4	0.006588374
STAG1	0.006585891
NR5A2	0.006579815
ELAVL1	0.0065769055
C8orf33	0.006576388
OTUD7B	0.0065738806
CFAP100	0.006570519
RRP1B	0.006570255
UBAP2	0.0065647634
NTRK3	0.0065634158
SPATA33	0.0065629315
LTN1	0.006562888
IGSF8	0.00656101
SEC16A	0.0065601217
CSNK1G2	0.0065553957
RBM24	0.0065517994
KDELR3	0.0065502026
PRRC2A	0.006549452
TRAPPC2B	0.0065437634
PEF1	0.006542387
MED30	0.006541606
SLFN11	0.0065394416
CSNK1G3	0.0065376204
DNAJB2	0.006537238
ZSWIM7	0.0065361145
OARD1	0.00653595
RECK	0.0065351226
EPPK1	0.0065334737
TIAM1	0.0065326495
GPATCH2L	0.006531763
GAPVD1	0.0065310523
HERC5	0.0065233773
CAPN8	0.006523324
RGS22	0.0065201423
SH2D2A	0.0065113497
ZBTB8OS	0.0065110847
ZCCHC8	0.006510531
GPSM2	0.006510097
CHMP4C	0.0065089166
CDHR4	0.006508274
TOX4	0.006507929
DNMBP	0.00650777
CASC1	0.0065049157
ITPK1	0.006503945
DBT	0.0065021096
CSTF3	0.006494054
RAB30	0.006492748
FAM120AOS	0.0064925984
FAM20A	0.006489105
GHR	0.0064881593
FAM174B	0.0064859977
BCAR1	0.0064850673
MYEF2	0.006483554
SEPT8	0.006483465
FBRS	0.0064822105
IFFO2	0.0064799055
TTC21A	0.0064785657
SEMA3G	0.0064707557
DCAF13	0.0064703585
CDK14	0.0064697773
SZRD1	0.006468369
FUT6	0.0064673875
PTCD3	0.0064660925
DENND5B	0.0064607933
MTREX	0.006458006
MS4A3	0.0064558014
CCDC90B	0.006454731
TUBGCP2	0.0064519243
MED15	0.006450005
SLITRK6	0.006448854
TMEM127	0.006447669
GPBP1L1	0.006439221
CNOT4	0.006438543
SLC7A1	0.006437549
SDF2	0.0064375307
DMTF1	0.0064319605
IRX1	0.0064317994
C8A	0.006430833
NOP16	0.006429162
TRDN	0.0064282524
TBC1D5	0.0064274
STRN	0.006425538
KIAA2013	0.006425492
TLNRD1	0.006417941
HMGN5	0.00641457
PLXNA2	0.00641364
ZNF703	0.0064104875
MED29	0.006404311
SLC25A24	0.0064041964
EML6	0.006402738
GRB10	0.006401421
NMT2	0.0063964976
NFATC3	0.0063959314
ABR	0.0063944226
WDFY2	0.006394373
ANKRD33B	0.0063929255
SP1	0.006386308
SI	0.0063849255
SFXN5	0.0063790474
PLEKHH3	0.0063760937
LPCAT4	0.0063734087
CIITA	0.006368085
TIPRL	0.00636693
HIST1H2AL	0.0063663544
ZDHHC4	0.0063655707
TRAM2	0.0063648364
TRPV2	0.00636054
SEC23B	0.006352251
NUSAP1	0.0063454225
ADSL	0.0063383095
TMX3	0.0063375738
DIDO1	0.0063322424
MFHAS1	0.006331343
ATP9A	0.006330021
SAE1	0.006325998
OTUD5	0.0063245264
CPXM1	0.0063231215
AIDA	0.0063226745
PIPOX	0.006322157
EBF2	0.0063151214
PPP6R3	0.006310257
ACTR1A	0.0063072597
UCHL3	0.0063055335
NFE4	0.0063048913
MCCC1	0.006304218
IST1	0.006302534
CENPB	0.0063000214
BAG6	0.006296038
B4GALT3	0.0062945466
SLC5A8	0.0062914933
RASIP1	0.006288697
NEK6	0.0062869666
PAK1IP1	0.0062846364
SEMA5A	0.006283349
FBXL15	0.0062829903
GNA12	0.006281424
CENPV	0.006281147
GJB1	0.00627811
MIIP	0.0062678573
CD68	0.0062670256
AGXT2	0.006261213
RCOR1	0.0062574707
CCDC68	0.0062558167
ZDHHC12	0.0062498134
CDC20	0.006247119
RAB5A	0.006242229
MCCC2	0.006240903
SIKE1	0.0062371837
GPATCH2	0.0062277447
MPP7	0.0062276246
TOGARAM2	0.006225728
MICU2	0.006225011
HERC4	0.0062232716
MESP1	0.006220968
ETFRF1	0.006220833
LRRC8B	0.0062208003
GSTM5	0.00622055
AP1G1	0.0062189484
PRELID3B	0.00621856
MON2	0.006217224
UFSP2	0.006213521
FOXD3	0.0062132813
SEMA4B	0.0062122988
WDR74	0.0062077576
ARRDC1	0.0062077106
SPIN1	0.006206528
KIF1A	0.006201772
SNAI2	0.006200844
SELENON	0.006198239
LRRC1	0.006197842
TMUB1	0.0061972756
MFN2	0.0061957506
KLRG1	0.006194717
PRKAA1	0.0061899154
CBFA2T3	0.006187738
TMED1	0.0061839665
CD300LF	0.0061811158
SCAMP1	0.0061755455
DCAF5	0.0061721797
COQ8A	0.0061719934
CLDN25	0.0061692283
DISC1	0.0061677042
ZC3H14	0.006167658
ATXN2L	0.006167569
STK26	0.0061661946
CLSPN	0.0061649983
TGFB2	0.0061596204
TOM1	0.006155644
CDC27	0.0061551025
STX4	0.0061494145
SAMD14	0.0061463984
APLP1	0.0061451416
COPG1	0.006144002
MRTO4	0.0061430978
ERC1	0.0061413585
PBX3	0.006141324
MEOX2	0.006140702
SLU7	0.00614004
ATP11C	0.006138423
GUCD1	0.006135666
YOD1	0.0061316304
UCHL5	0.0061302125
TDG	0.006126461
TNPO3	0.0061256494
CFAP20	0.006121798
FAM104B	0.006117063
FNTA	0.0061167097
USP54	0.0061164265
HAT1	0.006115076
BCCIP	0.0061131353
ELP2	0.0061068065
INPP4A	0.00610535
C7orf57	0.006104219
C6orf89	0.0061007044
AP2A1	0.0060961302
TSPAN32	0.0060951924
GPAT4	0.0060947924
NKX2-2	0.0060932324
PDK3	0.006092683
ANKRD36B	0.0060870214
SPRED1	0.0060777282
KCNE1	0.0060742204
ARHGAP35	0.0060719936
CALCOCO1	0.0060699284
DOCK4	0.0060696723
ANOS1	0.0060680476
RRM1	0.0060651666
HPRT1	0.0060647936
BCL2L15	0.00606373
COLGALT1	0.006062312
OSGEP	0.0060600336
CREB3	0.0060535255
CCR10	0.0060510864
TRPM7	0.0060510226
DDX50	0.00604886
ENTPD4	0.0060454807
PLGRKT	0.0060442183
TMEM223	0.006043808
APEH	0.0060436684
CDC26	0.006042975
EXOSC8	0.0060423682
ZCCHC2	0.006040528
POP5	0.006038124
PRR5	0.0060352148
PGR	0.0060351593
CD58	0.0060265935
CACNA2D1	0.0060259416
BLNK	0.0060232347
SLC2A12	0.0060190912
BDH1	0.006015802
C19orf66	0.006013065
SECTM1	0.006012603
API5	0.0060120127
CCDC102B	0.0060104486
CASQ2	0.006008241
TNFSF9	0.0059959562
C11orf1	0.0059943553
GNG10	0.0059938435
GTF2F2	0.0059933392
EXOSC6	0.005988322
UQCC3	0.005987104
MED21	0.0059750853
FBRSL1	0.005973913
TSSC4	0.0059710364
KIAA1671	0.005970239
PHF19	0.0059699584
CDH3	0.0059668934
RAPGEF3	0.005965315
CEBPZOS	0.0059645283
NMB	0.0059637
TMEM233	0.0059607825
MARVELD2	0.0059591387
CD40LG	0.0059587318
IFIT3	0.005956785
MALSU1	0.0059525096
KIF13A	0.0059502134
F2RL3	0.0059473882
EFNA5	0.0059421924
WDR61	0.005941314
LYRM4	0.005937257
APOL3	0.005934129
GTSE1	0.00593386
MYO1A	0.0059337285
MRPL37	0.005930614
CFAP65	0.005927972
MANBA	0.0059273937
MCOLN1	0.0059195287
LUC7L2	0.0059193596
CYHR1	0.005915431
CRTC3	0.0059145256
TMEM220	0.005912431
CBX1	0.005911771
MFSD6L	0.005910439
NSL1	0.0059100715
ADRB1	0.005908605
MPPED2	0.005906082
MACO1	0.0059060575
IQUB	0.005905035
OCA2	0.0058974237
NT5C3B	0.00589619
TPH1	0.0058899866
RNF217	0.005885879
SNORC	0.005865315
GNAL	0.005860893
RPAP2	0.005857707
PPTC7	0.005856654
TMED8	0.0058550653
PCK2	0.0058540893
KIAA1211L	0.005853791
GPR162	0.0058499225
B3GAT3	0.005849687
B3GALNT2	0.0058482517
CDK2	0.0058480166
TRAPPC3	0.0058470415
IKBKG	0.005846903
TTC9	0.0058428547
BRD8	0.0058412976
IGF2	0.005838361
DNASE2	0.005838145
PIGP	0.00583788
CFAP57	0.005833811
PDE8A	0.0058323224
PSMD10	0.005829307
ARHGEF37	0.0058271126
TIFA	0.0058258614
GALM	0.005823864
PRAP1	0.005822887
DTWD1	0.0058205053
APOPT1	0.005819729
