	variance
SLC25A16	0.0052688457
C21orf91	0.0052687316
FEM1C	0.0052682515
CXorf38	0.0052673058
PRIM1	0.005265625
CPSF2	0.0052643945
MTMR14	0.005263689
DUSP16	0.00526198
PLEKHH2	0.005261456
KLHDC9	0.005261076
PRKCZ	0.0052605723
FZD2	0.005260522
NPTX1	0.005260163
HRCT1	0.0052595055
ACSS3	0.0052563427
PLA2G15	0.0052515925
C1orf115	0.005250579
KIF1A	0.0052439836
SIAE	0.0052430457
NCLN	0.005243011
RNF14	0.0052391454
NEO1	0.0052389503
NMRK1	0.005238809
CTNS	0.0052386574
ZNF146	0.0052370843
CTSV	0.0052344953
FOXC2	0.005234448
SHROOM4	0.0052330676
TBPL1	0.0052328273
KIAA1586	0.00523015
DPH5	0.005221798
NPAT	0.0052206325
SIRT1	0.0052160504
LMLN	0.005215774
MZT1	0.005215557
RAB3GAP1	0.0052146204
TTBK2	0.00521414
HECTD4	0.0052140737
FBXO3	0.0052108797
AMDHD1	0.005208826
SDC3	0.00520862
PUS7L	0.005207305
ABT1	0.005206707
NUP54	0.0052033337
TMEM100	0.0052021565
TOX2	0.0051984657
SLC2A6	0.005194473
DLG3	0.0051935497
HIST1H2BK	0.0051917206
BCKDK	0.0051897364
TMEM41B	0.0051875566
CYSLTR1	0.005187319
ARMC2	0.005185379
MPP7	0.0051848963
GNAL	0.005183744
BORCS5	0.0051834374
MAP2K6	0.0051788166
PREPL	0.005178477
S100PBP	0.0051782527
SNX13	0.005176191
CACNA1A	0.005175527
TAS1R3	0.0051749083
FAM221A	0.005173077
CANT1	0.0051721684
BAG6	0.0051698387
PRKCQ	0.005169795
AGAP1	0.0051691676
SMU1	0.005165941
ABCB1	0.00516574
USP5	0.0051643047
F2RL1	0.0051604295
GPR89B	0.0051593073
PPIL3	0.005155799
EPG5	0.005154939
TFCP2	0.0051522697
RAB12	0.005150335
KIAA0586	0.005147789
CARD6	0.0051447935
IFT122	0.0051433165
PISD	0.005142021
C3orf52	0.005140854
PARL	0.0051340843
CIAO1	0.005133555
ZNF493	0.00513278
PRR4	0.0051293275
TMEM220	0.005128864
TSEN15	0.0051288283
APOL1	0.0051265364
TMEM39A	0.0051251887
FAM181A	0.005123672
BCL2L12	0.0051234565
SDAD1	0.0051212553
GLT8D2	0.0051184725
PPP1R3E	0.0051168352
ZNF703	0.0051144743
GIT1	0.0051139826
SIRT2	0.005110206
SNTB1	0.005109271
PDK2	0.0051058177
ZNF107	0.005099276
TXLNA	0.005098648
LGALS16	0.005097051
SH2D4A	0.0050964872
BCL7B	0.005094935
KCNE4	0.005093856
RMND5B	0.0050920607
ZBTB11	0.0050893025
RCBTB2	0.0050882585
FASTK	0.005084884
RAB3GAP2	0.005083904
ANKS1A	0.005082986
FAM178B	0.005080955
ADAM23	0.0050806506
SLC16A12	0.0050806254
EPS8L1	0.0050754924
FANCL	0.00507438
NACA2	0.005062782
SEC22C	0.0050624516
RPF1	0.00506176
EN1	0.00506143
UBR3	0.0050604925
BFAR	0.0050597545
OXCT1	0.0050478014
FZD5	0.005047129
TRIM13	0.005046662
SPATA6L	0.00504
MED19	0.0050365883
SCIN	0.0050363364
SIDT1	0.00503279
FGD5	0.005031979
RHOT1	0.0050311233
KBTBD7	0.0050260173
ASF1A	0.0050234827
CLN3	0.0050213635
DDX10	0.005017368
RAI2	0.0050170072
C1orf52	0.0050152186
XPNPEP3	0.0050122133
ANKRD29	0.00500882
TIPIN	0.0050076908
PREB	0.0050073704
FOPNL	0.0049957936
MDM1	0.0049939314
ZCCHC3	0.0049937814
NKAP	0.004992296
TRMT11	0.004989492
ZNF92	0.0049883244
NCMAP	0.0049879597
TENM1	0.004986955
NELFB	0.0049855295
VPS4A	0.00498188
KPNA1	0.0049807816
USP46	0.0049791676
TMEM192	0.004975953
ZCCHC10	0.0049745734
EPDR1	0.004973308
CHTF8	0.0049690376
DMPK	0.0049685426
TMEM183A	0.004968299
SPRR2F	0.004963028
NRAS	0.0049630078
CDX2	0.004961473
C14orf119	0.004960761
FBXW4	0.0049598725
RENBP	0.004959738
CCDC151	0.004959628
TRIM69	0.004958942
ESCO2	0.0049582454
FAM104A	0.00495572
METTL23	0.0049550133
RRP7A	0.0049545635
DPY19L1	0.0049506673
MRPL10	0.004950362
WRN	0.0049495017
TSR2	0.0049488423
SCAF8	0.0049487106
PLEKHF1	0.0049442598
IRS1	0.004942574
B3GAT3	0.0049422905
ZNF277	0.0049404805
TM6SF1	0.004939663
HNF1B	0.004938644
BBS4	0.004937152
RIBC2	0.0049358956
CEP63	0.004930007
AAAS	0.004929977
PITPNM1	0.0049283733
RP9	0.0049248543
PARG	0.0049245134
CARM1	0.0049232556
GLCE	0.004922864
ING5	0.0049226787
UCK2	0.004918509
LSM12	0.0049131117
RAB5B	0.0049121557
KIF23	0.004911754
PRMT5	0.0049051614
D2HGDH	0.004897586
ANKRD54	0.0048927316
SHC2	0.00488988
HMBOX1	0.004889667
SLC33A1	0.004888541
IFIT3	0.0048881434
MSL2	0.0048871995
TAL2	0.0048853955
CRISPLD1	0.0048810616
RUBCN	0.0048796185
MARVELD2	0.004878691
ARHGEF26	0.0048743133
ATR	0.0048733433
ATXN3	0.0048722536
FLYWCH2	0.0048703975
NISCH	0.0048676278
CHP2	0.0048672482
MTMR10	0.004865862
ERVK3-1	0.004865727
TRAF7	0.0048645977
KIN	0.0048588496
IMPA1	0.004858818
XRCC4	0.004855509
NFKBIB	0.0048538167
SMAD9	0.0048530987
SOX12	0.0048521296
FAS	0.0048521184
GGCX	0.004851434
PRKRIP1	0.0048504323
GRHL1	0.0048504253
XXYLT1	0.0048502753
LDB1	0.004849735
GPATCH11	0.0048476714
ARSG	0.004844958
MAPK13	0.004843352
PGM2	0.0048414883
NRBP2	0.0048412965
ZFYVE9	0.004839671
NELFA	0.0048356596
FAM135A	0.004834093
SMIM12	0.0048339497
RANGRF	0.004831885
PYROXD1	0.0048306743
CIZ1	0.00482969
HOXB9	0.0048290966
PER3	0.004828909
HDAC6	0.0048268605
KAT8	0.004825278
COQ5	0.004821992
KAT2B	0.0048185964
AADAC	0.004818584
LRCH1	0.00481606
RAB30	0.004812764
PRPSAP2	0.0048050387
MAGI3	0.0048024612
CEP162	0.0047983867
TOX3	0.004798105
METTL8	0.0047944775
MND1	0.0047937348
DDX23	0.004791367
CCDC157	0.004790993
ASPSCR1	0.004789021
DNASE1	0.004787388
TET3	0.004785557
CLDN12	0.004782918
NOL4L	0.0047809244
TM4SF20	0.004779506
ANKFY1	0.0047774776
SLC30A7	0.0047756853
DNASE1L3	0.0047743553
PRR12	0.0047738645
MEI1	0.0047736615
WNK3	0.004771468
TCEAL5	0.0047713188
REXO4	0.0047680037
NLRP12	0.00476456
RBFA	0.0047645597
TIMM23	0.004763761
TLR10	0.0047620824
C17orf49	0.004756819
ZNF219	0.004753472
CKAP2L	0.0047499123
SLC35F6	0.0047477456
BCL2L13	0.0047470215
SFXN4	0.004744155
B3GALNT2	0.0047407146
ADGRL2	0.0047392533
AATF	0.0047380677
KIAA0825	0.004737768
SEMA6B	0.004736007
TUSC1	0.004735861
RTKN2	0.0047336537
SPIRE2	0.004732929
EML2	0.0047321077
RNF139	0.0047314116
ARFIP2	0.0047297436
NEDD4	0.004727805
CRB2	0.0047273324
SLC22A15	0.004727327
MTIF2	0.0047272504
APOF	0.004723971
SCAI	0.004723124
TFE3	0.0047198073
FZD6	0.0047190823
CCDC84	0.0047165114
INTS3	0.004715894
KCNB1	0.004713227
KRCC1	0.0047116997
TPRG1L	0.004711149
RCC1	0.004710426
TMEM189	0.0047103893
HJURP	0.0047049387
R3HDM1	0.004703438
GFOD2	0.0047031753
FAM118A	0.004700571
TMEM68	0.00469818
FAM234A	0.004696007
SIGLEC14	0.0046935193
AKAP6	0.004692198
RANBP9	0.0046905237
CEP41	0.0046890415
CERK	0.004686532
PBX4	0.004686242
LMTK2	0.004685082
KLHL36	0.0046827397
CEP152	0.004681367
ARL13B	0.0046812836
NUP107	0.004680396
ING3	0.0046791597
AFAP1L1	0.004675949
PDE8A	0.004674714
FAM98B	0.004674453
TUFT1	0.0046738572
NCOA6	0.0046711434
ARHGEF17	0.004665073
NLRC3	0.0046648057
CHM	0.004664721
CDH3	0.004664238
LHPP	0.00465907
GLDN	0.004657089
FBXO2	0.0046568345
GCSAML	0.0046508936
KDM5C	0.004648308
MRPL30	0.00464743
EID2	0.004647057
COL26A1	0.004646327
TRNT1	0.004643988
SLC23A2	0.004643571
AP1AR	0.0046364274
OBSCN	0.00463439
C1orf131	0.0046340697
ALPK3	0.004632014
MON1B	0.004629433
TTF1	0.0046291947
LILRA1	0.0046268
PTPN13	0.00462464
ZNF587	0.004624238
MTA1	0.004623312
TFPT	0.0046220273
TRAPPC5	0.004620904
XIRP2	0.004620599
MPPE1	0.004620118
SCRN1	0.0046163867
VSIG10	0.0046106675
NPHP3	0.004608473
DOC2B	0.0046055145
CYP2C18	0.004604584
CHFR	0.0046040826
USP18	0.004595343
PPME1	0.004590958
LGI3	0.00458036
SLCO1B1	0.004577877
BLZF1	0.004576255
HSPA13	0.0045752143
C12orf49	0.004575109
PPP1R21	0.0045735054
RBMS2	0.0045729317
FUT7	0.0045722304
MTAP	0.0045717717
TMEM132A	0.0045714215
DESI1	0.0045692786
PGAP1	0.0045660203
RBM14	0.0045654494
USP25	0.004565134
ANAPC4	0.0045626285
MRPL48	0.004561731
EGF	0.004557626
DAB2IP	0.004553485
THSD7A	0.004550588
SNED1	0.004549942
LAS1L	0.004548626
MBIP	0.0045432854
LPIN3	0.0045431303
BLMH	0.0045422283
ADRA2C	0.0045417678
EOMES	0.0045414595
PRPF39	0.004540735
ESYT1	0.004539393
SPIRE1	0.004537251
PPP6R1	0.0045370855
SCN11A	0.0045270547
MED17	0.0045263856
GSK3A	0.0045255003
AMZ2	0.004524366
KLRG1	0.0045238
REEP6	0.0045217164
CETP	0.004521148
ZNF787	0.0045202095
MAEA	0.004518905
ENKD1	0.004517406
UHRF1BP1	0.004515985
ERICH5	0.004513022
GDPD5	0.004510886
SEC16A	0.0045074136
ZMYM5	0.0045073046
RNF38	0.0045052785
INTS1	0.0045050276
TEC	0.0045040874
NAALADL2	0.0045000897
PSG2	0.00449998
FUT11	0.004499444
BVES	0.0044971216
PLGRKT	0.0044955797
GMPR2	0.0044919183
PPP5C	0.004491167
CRIPT	0.0044900673
CDKN2B	0.004487828
CTSO	0.0044842716
ZPR1	0.0044825743
RNF113A	0.004482143
HGS	0.004481043
APIP	0.004480607
PDGFC	0.004476969
SUPT3H	0.0044763344
GPT	0.0044752955
SOBP	0.0044745477
NAPEPLD	0.0044737826
ANKRD65	0.004471717
CIDEB	0.0044715223
MFN1	0.004465997
DDX54	0.0044653383
KXD1	0.004463619
RHNO1	0.004462581
LOXL1	0.0044616754
SNAPC5	0.004461187
ANKHD1	0.004460955
GNPTG	0.004460098
BBS5	0.0044590407
GNPAT	0.0044580093
SRC	0.004457771
COPG1	0.004454669
TLK2	0.0044516493
ILKAP	0.004451177
PTHLH	0.004447957
TMEM237	0.0044472124
THADA	0.004446967
HTRA4	0.0044438243
PRPS1	0.0044422965
POLR2D	0.0044396897
NPAS2	0.0044384976
RNF4	0.004431849
ZNF622	0.0044298996
MCPH1	0.004423194
TSNAXIP1	0.0044231587
HELZ2	0.004422587
SYVN1	0.004421153
SMPDL3A	0.004419929
CCDC117	0.004417759
NCAPD3	0.0044175847
AGO1	0.0044174828
RNF180	0.004417018
TMEM212	0.0044118767
PIGS	0.0044096867
DACH1	0.004409597
ASMTL	0.0044092988
EMC9	0.0044064065
DEPDC1	0.0044014803
AKAP7	0.0044014454
MRPS22	0.0044001695
DHX32	0.004398808
STAM2	0.004397693
PIR	0.0043955883
WWP2	0.0043931454
PICK1	0.0043924134
RRM2B	0.0043884874
ALG8	0.004387642
TTF2	0.0043873736
KIF15	0.004383753
SIK2	0.004381947
STAMBP	0.004379619
ZNF524	0.004379202
XPO4	0.004378847
BMS1	0.0043784347
NCCRP1	0.0043749837
TEX26	0.004372782
TMEM64	0.0043717604
DDX58	0.004369259
DCP1A	0.004368887
LMF2	0.0043683294
TXLNG	0.004368043
FAM189A2	0.0043679615
ESRP1	0.004366016
CYP20A1	0.004365356
ERBB4	0.004362162
CCDC43	0.0043604374
KCNQ2	0.0043585557
PLCB4	0.0043584667
ZNF195	0.00435686
SCARA3	0.004351271
LYRM7	0.0043500424
KAT7	0.004349444
TRERF1	0.0043459893
HIST1H2AK	0.0043452936
DUSP12	0.004340402
CWC22	0.004340358
PSG5	0.004338757
KDM1B	0.004338063
KLB	0.004336851
NCSTN	0.0043367925
ALG3	0.004336109
DNAJB12	0.004335838
LRRC45	0.0043335184
XAB2	0.004332267
RLIM	0.004331326
MYOM2	0.004328399
CRY2	0.004327477
ST6GALNAC3	0.004322449
ASCL1	0.0043219975
TRIM27	0.0043213638
PPP1R12C	0.0043212436
STXBP1	0.004317612
C5orf38	0.0043165996
NAA60	0.004315924
EIF2B5	0.0043116356
PSMG4	0.004306337
RDH14	0.00430277
FAM184A	0.0043009617
CDH6	0.004298912
FBXL20	0.0042986376
ZNF618	0.0042984434
TMEM38A	0.0042970534
CTDP1	0.0042953524
TRIQK	0.004295199
LMBR1L	0.0042921626
CACHD1	0.004292127
LRRC19	0.004291921
THUMPD3	0.0042882417
SPRYD3	0.00428682
CLIP4	0.0042861677
ABCA7	0.004285562
EML1	0.0042830883
HOMER1	0.004278472
THOC6	0.0042776517
G2E3	0.004277502
ERLIN2	0.004277494
ZBTB32	0.004277195
GKAP1	0.0042760577
HMCN1	0.004275536
TP73	0.0042711096
INSIG2	0.0042708213
NPRL3	0.004270014
C1orf116	0.00426803
ST3GAL2	0.004267895
HEY2	0.0042673247
HGF	0.004266369
EXOSC1	0.004265087
KRI1	0.0042650234
GGPS1	0.004264359
EXOSC3	0.004259941
TUBB4A	0.0042595635
NDST1	0.0042587854
MAD1L1	0.004258118
PACS2	0.004257507
MCRS1	0.0042543104
ACYP2	0.004253789
TRANK1	0.004252561
WDR93	0.004252075
THOC3	0.0042505665
AEN	0.0042494596
DUSP11	0.004247917
TTC28	0.004247693
PELO	0.0042451397
PLOD3	0.004243738
PACSIN3	0.0042397664
EIF2B4	0.004239339
DGKE	0.004238677
GEMIN7	0.0042386027
CCDC174	0.0042381343
TCEAL2	0.0042366697
CDKN2AIPNL	0.0042365864
FOXP2	0.0042359894
CEP135	0.004233577
DOCK6	0.004232236
CRACR2B	0.0042302464
PPAT	0.004228316
FBXW2	0.00422803
RUNDC3A	0.0042271256
THNSL2	0.004224708
OLFML2B	0.0042241607
YBEY	0.004222641
PAK4	0.0042224047
HOXC8	0.0042221644
DLST	0.0042218785
FRK	0.004221736
NOS1	0.004218396
NHSL1	0.004218064
CRCP	0.004216352
CEP120	0.0042151627
PLPPR4	0.0042132568
NT5DC3	0.0042106956
POM121	0.004209455
HSCB	0.004208164
HDAC4	0.0042079547
TRAPPC6B	0.00420782
MROH1	0.0042074043
USP6NL	0.0042072595
MGME1	0.0042065834
MED6	0.004204709
OCEL1	0.004201815
ARMC10	0.0042004096
EYA4	0.0042003365
WDR46	0.0041948347
ATP10D	0.004193926
JKAMP	0.0041933544
KIF1BP	0.004190242
CASP10	0.0041877017
TRAPPC2	0.0041850707
BTBD1	0.004182949
KMT5C	0.004180551
TRAPPC8	0.0041789985
TCTN2	0.004176003
GFM1	0.0041739875
GTDC1	0.0041684327
ZNF581	0.0041684215
SBSPON	0.0041681672
SFMBT1	0.0041675935
ART4	0.0041671842
GCOM1	0.004164869
BAIAP3	0.0041634687
BRWD3	0.004163231
GID8	0.0041631884
CXXC4	0.004156021
HNRNPLL	0.00414995
RBM7	0.0041458877
CEP164	0.0041434737
VAC14	0.004136191
ESRRG	0.0041355058
USE1	0.0041352403
SNAPIN	0.0041344166
SF3B4	0.004134005
PARN	0.004131428
AK5	0.004128439
TMCC2	0.0041277222
PRPS2	0.0041256654
SLF2	0.0041256575
MAP4K1	0.0041253087
ZNHIT2	0.004125306
ARHGEF15	0.0041201874
AFAP1	0.0041189925
DOT1L	0.0041187825
TMEM65	0.00411544
GTF3C3	0.004106255
FAM199X	0.0041057896
WDTC1	0.004104043
KRIT1	0.0041034822
DNM1	0.0041028643
XRRA1	0.0041020275
PCID2	0.0041018697
MICAL3	0.004099701
TP53I13	0.0040987465
U2AF1L4	0.004097166
C20orf194	0.004097017
CYP2A7	0.004095471
RAPGEFL1	0.0040935623
DHODH	0.0040916316
DAPK3	0.0040907534
CLK3	0.0040874095
OSBPL5	0.004085018
ADCY3	0.0040848246
DAXX	0.0040846514
PAK1IP1	0.004083563
MORN4	0.004081436
GIPR	0.00408011
ARL11	0.004077551
DHRS7B	0.0040750857
CREB3L1	0.004073808
MAP2K4	0.004073109
C19orf81	0.004072551
THOC5	0.004071738
CHMP4C	0.0040716017
CYP26B1	0.004069927
WBP1	0.004067803
MYCL	0.0040669814
ALS2CL	0.004064107
CEP192	0.0040616477
FMNL3	0.004061389
RSPH14	0.004056721
POM121C	0.0040517948
RTN1	0.004049021
KLKB1	0.0040486827
IP6K1	0.004048396
ZNF3	0.0040474106
TMEM87B	0.004044806
MAU2	0.0040446254
ATG5	0.004044042
HSD11B1L	0.004043045
CFAP206	0.0040424983
PWWP2A	0.004041221
FOXK2	0.0040411544
ING2	0.004039725
UNC119B	0.004038898
FAM102B	0.0040328177
SDHAF2	0.0040288433
JMJD8	0.0040285876
NCAPH	0.004027851
STX18	0.004027315
PARM1	0.004024443
PEX26	0.004023176
PHRF1	0.0040209433
KDM5D	0.004020165
AGBL2	0.004020145
QRICH1	0.0040168674
CUL2	0.0040159444
INPP1	0.004013113
OTC	0.004012276
SLC4A2	0.00400933
DTNA	0.004008502
AGK	0.0040061646
NADSYN1	0.0040061465
SLC30A1	0.0040042703
INO80E	0.004002768
AHDC1	0.004001744
NSMF	0.0039995057
RAP2C	0.0039974195
KNSTRN	0.003994917
GALT	0.0039946088
F11	0.003993768
FAM98A	0.0039934143
DDX11	0.0039927238
ARHGAP11A	0.0039904173
NIP7	0.003990113
ZNF224	0.003988782
CERCAM	0.0039852844
PTPRO	0.0039835125
RNF111	0.003982757
HACD2	0.0039755525
TIMM10B	0.0039749956
C12orf73	0.003973507
BUB1B	0.0039725127
MICALL2	0.0039676675
UGT2B15	0.0039605
SH2D3A	0.003958568
ARFIP1	0.003955144
XYLT1	0.0039520627
BET1L	0.003951587
POPDC3	0.003950268
CLASP2	0.0039482987
PSMD9	0.00394535
RETSAT	0.0039425083
RPUSD3	0.003938204
GPANK1	0.003937573
SPIDR	0.0039374046
SENP5	0.003937375
WNT5B	0.0039371643
TSPAN18	0.003935053
CLN5	0.003932009
ZNF264	0.003929395
LGI4	0.003926058
SFMBT2	0.0039256723
MTA2	0.003924937
RNF20	0.0039240173
MARS	0.0039239973
DEF8	0.003923503
HS3ST6	0.0039218254
KCNA3	0.0039216224
RBM41	0.0039210054
PWWP2B	0.0039209267
SLC52A2	0.0039178603
SEMA3B	0.0039148433
CACNA1D	0.0039146664
KCNH2	0.003914301
PLEKHA7	0.003914103
ATAT1	0.003911552
TNFRSF4	0.0039105797
INPP5K	0.003910203
PAQR8	0.0039052067
CAAP1	0.0039019862
TAB3	0.0039007682
PLEKHA6	0.0039001254
ENOPH1	0.0038990034
IPO11	0.0038974825
FLRT2	0.0038962357
FAF1	0.003896048
BACE1	0.003895971
PES1	0.003893682
CTH	0.0038932373
RBM43	0.003892827
BBS2	0.0038924576
TAPBPL	0.0038921775
ATF2	0.0038920608
RNF6	0.0038920222
IGSF10	0.0038904236
SLF1	0.003889891
NRROS	0.0038897833
PHYHD1	0.0038879302
GLB1	0.0038876329
APPBP2	0.0038866925
EMID1	0.0038848792
AVL9	0.0038842887
ERAP1	0.0038840433
MTRNR2L12	0.003879918
ANKRD42	0.0038765525
NRXN1	0.003875273
DHRSX	0.0038751462
PRDM4	0.0038725415
NSDHL	0.003870656
NEK2	0.003869172
PRKCE	0.003868602
GPR108	0.0038666506
SAC3D1	0.0038665375
UTP3	0.0038601984
SPATA20	0.0038592173
CYP4F12	0.0038580035
ICAM4	0.0038567376
BCKDHB	0.0038545795
GPHN	0.0038545558
AGRN	0.003852426
MFHAS1	0.003852032
HIST1H4J	0.0038460582
NMRAL1	0.0038435538
KLC4	0.0038420765
UCKL1	0.0038414553
RIPK4	0.0038389955
KLF15	0.0038382045
DENND6A	0.0038375577
GBF1	0.0038364609
CCR2	0.0038358085
ERCC6L2	0.0038278855
HOXC10	0.0038270548
B4GAT1	0.003825393
MPZL3	0.0038252035
DCAF8	0.0038236165
KIFC1	0.0038227527
BRMS1	0.0038227
SYNC	0.0038225076
EFNA4	0.0038159958
CCDC137	0.0038157695
EXOSC9	0.0038139285
RALGAPB	0.0038119692
MNT	0.0038089347
ZNF397	0.0038060455
ABHD10	0.0038060101
MTFR1	0.0038045268
WBP1L	0.0038038343
COG4	0.0038032883
HLA-DOB	0.0038022033
RAD51C	0.0038014539
CNTNAP3B	0.0038007093
CINP	0.0037983034
C8orf82	0.003797164
CCZ1	0.0037964557
INPPL1	0.0037940252
TMEM119	0.0037922026
CALML4	0.0037918335
USP40	0.003789454
ARSA	0.0037888738
IFI44	0.003788841
PNPT1	0.003788587
FGF10	0.0037855043
FAF2	0.003785196
CASP7	0.00378323
CPNE2	0.0037822064
EPHB6	0.003781813
USP54	0.003779333
CEACAM5	0.0037767398
RIOK1	0.0037756693
KIF14	0.003775073
ACTR1B	0.0037735617
MTX1	0.0037720792
TIMELESS	0.003769962
PFKFB4	0.0037678815
STEAP2	0.0037671411
CLIP2	0.0037659872
CASD1	0.003762581
THAP5	0.0037573616
TTK	0.0037552682
PLEKHM1	0.0037538616
SCAF4	0.003753816
NUDCD3	0.0037535236
MAN2B2	0.0037528991
ASNSD1	0.00375269
TESK2	0.0037525839
CXXC1	0.0037504958
SEC24A	0.0037495908
FBXO31	0.0037445342
EVA1A	0.0037434986
GOLT1B	0.0037431077
GRAMD4	0.0037430644
DCAF10	0.003739696
PLBD2	0.0037386832
CRY1	0.0037351933
UBASH3B	0.0037344042
SCAMP3	0.003732267
ZCCHC9	0.0037297262
KDM4A	0.003726163
CUX2	0.0037244668
MR1	0.0037225375
TRIM4	0.0037147452
RRN3	0.0037140043
VWA5A	0.003713549
TMEM203	0.0037096564
RBKS	0.0037090753
PCED1B	0.0037088434
PTRH2	0.0037087994
CNOT6	0.003708487
NUFIP1	0.0037082746
CD180	0.0037030233
ADAMTS6	0.0037026352
PPM1B	0.0037023795
HDHD2	0.0037001462
RBMX2	0.0037000023
RNF103	0.0036997823
FAM20B	0.0036973406
NDUFAF6	0.0036957562
SUPV3L1	0.003694494
STYXL1	0.0036923138
STAP1	0.0036920693
KIAA0556	0.0036916516
CLPB	0.0036909278
DCAF16	0.0036898858
NFATC1	0.0036872546
CA5B	0.0036871748
AMDHD2	0.0036871699
NUP37	0.0036852015
RBM12	0.003684699
GCNT3	0.0036817999
DEPDC1B	0.0036814779
GPR174	0.0036788255
LONP1	0.003674576
THUMPD2	0.0036743993
LEO1	0.0036734522
ASF1B	0.0036724817
EIF2B1	0.0036722159
NAA35	0.0036661474
FAM160A2	0.0036657718
XPOT	0.0036637208
SESN2	0.0036624258
TMEM184B	0.0036601727
ABHD18	0.0036583405
PPP1R3D	0.0036563596
RFX4	0.0036547028
ZFPL1	0.0036544849
MED24	0.0036534113
MRPL46	0.0036527035
CDADC1	0.0036511596
RFX7	0.003650617
ADPRHL2	0.0036474206
TYW1	0.0036474091
ETFDH	0.0036461619
TLE2	0.00364588
C15orf65	0.0036449675
HABP2	0.0036440182
ALOX12B	0.0036407844
RAB11FIP4	0.003640158
SETDB2	0.0036396948
QRSL1	0.0036358444
CHN1	0.0036347338
MIPEP	0.0036314353
C2orf68	0.0036282162
HSPB2	0.0036268462
NMD3	0.003622483
SMUG1	0.0036211764
TMUB1	0.0036211023
TAOK2	0.0036195342
CDCA5	0.003615501
TECPR1	0.0036138548
TNS4	0.0036135416
ZMPSTE24	0.003611218
PAIP2B	0.0036109125
PAK3	0.0036084533
ZNF680	0.0036075467
RABIF	0.0036074847
ENTPD6	0.0036065641
AP1M1	0.0036065495
GUCY2C	0.0036063758
SMYD3	0.0036059637
FASTKD1	0.0036003855
GPD2	0.0036002519
EXOC3	0.003600045
UBTD2	0.0035993857
SGPP1	0.0035981182
C10orf67	0.0035979098
PLA2R1	0.0035977405
TCAIM	0.0035972951
COLEC11	0.0035958288
PDRG1	0.0035956332
PRIM2	0.0035955897
CCBE1	0.0035943743
WDR92	0.0035943228
LTV1	0.0035908383
TRUB2	0.0035907782
FHDC1	0.003589957
CYP51A1	0.0035859817
SART1	0.003585705
TRMU	0.0035842974
CCDC152	0.0035800657
P2RY14	0.0035778738
NRG2	0.0035759388
DCUN1D3	0.0035749017
WNT11	0.003574349
POLB	0.0035731674
RSAD1	0.0035729636
CCDC60	0.0035709997
URGCP	0.0035706304
DNPEP	0.0035673354
ADCY6	0.0035660537
TMEM260	0.0035624746
TEX30	0.0035610264
PPIL2	0.003560893
DHX16	0.0035595503
RINL	0.0035590867
DTWD2	0.003559065
PMS2	0.0035572029
AEBP2	0.0035524282
NRM	0.0035519083
RFNG	0.0035516198
CAPN8	0.0035494983
EIF1AD	0.0035480938
ZBTB37	0.00354784
POLDIP3	0.0035471036
EXOSC10	0.00354418
LYRM1	0.0035434668
SNX25	0.0035434635
IL5RA	0.0035431045
TBC1D23	0.0035408589
RPAP3	0.0035402938
PAF1	0.0035386211
FOXM1	0.0035378076
WNT4	0.0035350046
TSR1	0.003534858
ARNTL	0.003534149
TRDMT1	0.003534007
ZFP90	0.00353362
TAF12	0.0035327857
RARS2	0.0035316963
GOSR2	0.0035290287
DIRAS3	0.003528388
PANX1	0.0035267964
MAK	0.003525929
MAN2C1	0.0035258387
AGGF1	0.0035248988
SNAPC3	0.0035196603
SLC37A3	0.0035186065
GALC	0.0035111005
CIPC	0.0035094304
SOCS4	0.0035093739
C1orf141	0.0035046726
ZFHX2	0.0035043203
ERCC5	0.00350314
MOV10	0.0035028185
SAMD15	0.0035022406
TCTN3	0.0034979123
VTA1	0.0034978522
ERLIN1	0.0034977682
YY1AP1	0.003495134
LRRC73	0.0034948788
ATMIN	0.0034940224
SNX20	0.003493237
SLC30A10	0.003488844
UTP6	0.0034871136
CRTAM	0.0034856843
ZNF43	0.0034841818
SEMA5A	0.0034838826
ARAP3	0.0034819462
SLC25A12	0.003480214
WDR20	0.0034778882
SH3GL3	0.0034757003
XPR1	0.0034740143
CEP295	0.0034730942
THAP4	0.003468979
TSHZ1	0.0034685172
RNF135	0.0034674786
GALK2	0.0034672958
TSPAN31	0.0034669354
MRPS30	0.0034663442
YIPF2	0.0034654473
ZCCHC14	0.003464857
FAM47E	0.0034627588
RMI2	0.0034606364
NUP88	0.0034597376
SART3	0.0034595905
STK3	0.0034582263
FPGS	0.0034566354
HSD17B14	0.003455965
CYB561D2	0.0034541092
HOXB4	0.0034524426
ADAM33	0.003451322
AMPH	0.003450605
RFX1	0.0034494207
C16orf74	0.0034486994
SNAPC1	0.0034466244
ATRN	0.0034462702
PPP1R13L	0.0034454027
NR5A2	0.0034453946
SH2B2	0.003444883
SGPL1	0.0034441259
MARC2	0.003443099
BTBD8	0.003442898
TUBA8	0.0034419147
SUSD4	0.0034402763
C11orf68	0.0034394988
ZNF366	0.003438601
STARD13	0.0034367172
KPNA5	0.0034365344
TRAPPC3L	0.0034360643
ICK	0.0034316492
ZDHHC24	0.003430623
HINT3	0.0034302264
PCMTD2	0.0034291921
SLC15A1	0.003428177
CLASRP	0.0034268599
LPCAT3	0.0034238654
TMEM251	0.003422901
RBM12B	0.0034209732
